id,task,framework,constraint,fold,type,result,metric,mode,version,params,app+AF8-version,utc,duration,training+AF8-duration,predict+AF8-duration,models+AF8-count,seed,info,acc,auc,balacc,logloss
openml.org/t/3692,disclosure+AF8-x+AF8-noise,AutoWEKA,test,7,binary,0.348485,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T17:11:19,1534.2,1534.1,,,244696433,,0.348485,0.348485,23.483,0.348485
openml.org/t/3692,disclosure+AF8-x+AF8-noise,AutoWEKA,test,8,binary,0.560606,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T17:36:50,1530.9,1530.9,,,244696434,,0.560606,0.560606,0.688268,0.572544
openml.org/t/3692,disclosure+AF8-x+AF8-noise,AutoWEKA,test,9,binary,0.560606,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T18:02:12,1522,1522,,,244696435,,0.560606,0.560606,0.678059,0.62259
openml.org/t/3771,chscase+AF8-census3,AutoWEKA,test,0,binary,0.6,acc,local,latest,,2.1.4,2024+AC0-08+AC0-09T04:32:07,1520,1519.8,,,1926901435,,0.6,0.6,0.6,0.672851
openml.org/t/3771,chscase+AF8-census3,AutoWEKA,test,1,binary,0.525,acc,local,latest,,2.1.4,2024+AC0-08+AC0-09T04:57:27,1519.8,1519.8,,,1926901436,,0.525,0.525,0.525,0.693918
openml.org/t/3771,chscase+AF8-census3,AutoWEKA,test,2,binary,0.525,acc,local,latest,,2.1.4,2024+AC0-08+AC0-09T05:22:56,1528.2,1528.2,,,1926901437,,0.525,0.52005,0.52005,0.695298
openml.org/t/3771,chscase+AF8-census3,AutoWEKA,test,3,binary,0.425,acc,local,latest,,2.1.4,2024+AC0-08+AC0-09T05:48:30,1534.5,1534.4,,,1926901438,,0.425,0.412281,0.412281,0.725893
openml.org/t/3771,chscase+AF8-census3,AutoWEKA,test,4,binary,0.5,acc,local,latest,,2.1.4,2024+AC0-08+AC0-09T06:13:49,1518.8,1518.8,,,1926901439,,0.5,0.530075,0.486216,0.694145
openml.org/t/3771,chscase+AF8-census3,AutoWEKA,test,5,binary,0.575,acc,local,latest,,2.1.4,2024+AC0-08+AC0-09T06:40:28,1598.8,1598.8,,,1926901440,,0.575,0.481203,0.565163,0.694767
openml.org/t/3771,chscase+AF8-census3,AutoWEKA,test,6,binary,0.625,acc,local,latest,,2.1.4,2024+AC0-08+AC0-09T07:05:51,1522.3,1522.3,,,1926901441,,0.625,0.578947,0.612782,0.682875
openml.org/t/3771,chscase+AF8-census3,AutoWEKA,test,7,binary,0.4,acc,local,latest,,2.1.4,2024+AC0-08+AC0-09T07:32:39,1607.6,1607.5,,,1926901442,,0.4,0.388471,0.388471,0.747789
openml.org/t/3771,chscase+AF8-census3,AutoWEKA,test,8,binary,0.55,acc,local,latest,,2.1.4,2024+AC0-08+AC0-09T08:00:00,1640.8,1640.8,,,1926901443,,0.55,0.536341,0.536341,0.689455
openml.org/t/3771,chscase+AF8-census3,AutoWEKA,test,9,binary,0.475,acc,local,latest,,2.1.4,2024+AC0-08+AC0-09T08:25:19,1518.9,1518.8,,,1926901444,,0.475,0.498747,0.457393,0.694914
openml.org/t/3718,boston,AutoWEKA,test,0,binary,0.901961,acc,local,latest,,2.1.4,2024+AC0-08+AC0-09T08:51:25,1565.9,1565.9,,,1926901435,,0.901961,0.97619,0.895238,0.216953
openml.org/t/3718,boston,AutoWEKA,test,1,binary,0.921569,acc,local,latest,,2.1.4,2024+AC0-08+AC0-09T09:18:57,1651.9,1651.9,,,1926901436,,0.921569,0.964286,0.92619,0.257593
openml.org/t/3718,boston,AutoWEKA,test,2,binary,0.921569,acc,local,latest,,2.1.4,2024+AC0-08+AC0-09T09:44:22,1524.4,1524.4,,,1926901437,,0.921569,0.969841,0.919048,0.203155
openml.org/t/3718,boston,AutoWEKA,test,3,binary,0.823529,acc,local,latest,,2.1.4,2024+AC0-08+AC0-09T10:10:56,1593.7,1593.7,,,1926901438,,0.823529,0.865873,0.807143,4.61195
openml.org/t/3718,boston,AutoWEKA,test,4,binary,0.803922,acc,local,latest,,2.1.4,2024+AC0-08+AC0-09T10:37:01,1565.4,1565.4,,,1926901439,,0.803922,0.843651,0.804762,5.12551
openml.org/t/3718,boston,AutoWEKA,test,5,binary,0.862745,acc,local,latest,,2.1.4,2024+AC0-08+AC0-09T11:02:55,1553.4,1553.2,,,1926901440,,0.862745,0.884921,0.840476,0.416547
openml.org/t/3718,boston,AutoWEKA,test,6,binary,0.94,acc,local,latest,,2.1.4,2024+AC0-08+AC0-09T11:28:42,1546.7,1546.7,,,1926901441,,0.94,0.940833,0.925,0.24436
openml.org/t/3718,boston,AutoWEKA,test,7,binary,0.88,acc,local,latest,,2.1.4,2024+AC0-08+AC0-09T11:58:51,1808.5,1808.4,,,1926901442,,0.88,0.940066,0.870279,0.31513
openml.org/t/3718,boston,AutoWEKA,test,8,binary,0.88,acc,local,latest,,2.1.4,2024+AC0-08+AC0-09T12:24:41,1549.8,1549.7,,,1926901443,,0.88,0.881773,0.870279,0.350006
openml.org/t/3718,boston,AutoWEKA,test,9,binary,0.82,acc,local,latest,,2.1.4,2024+AC0-08+AC0-09T12:51:56,1635.1,1635,,,1926901444,,0.82,0.912972,0.818555,0.400839
openml.org/t/10094,blogger,AutoWEKA,test,1,binary,0.7,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T23:19:58,1518.2,1518.2,,,244696427,,0.7,0.5,3.91074,0.761905
openml.org/t/10094,blogger,AutoWEKA,test,2,binary,0.7,acc,local,latest,,2.1.4,2024+AC0-09+AC0-02T23:45:16,1517.9,1517.8,,,244696428,,0.7,0.595238,0.629403,0.571429
openml.org/t/10094,blogger,AutoWEKA,test,3,binary,1,acc,local,latest,,2.1.4,2024+AC0-09+AC0-03T00:10:34,1517.4,1517.4,,,244696429,,1,1,2.22045E+AC0-16,1
openml.org/t/10094,blogger,AutoWEKA,test,4,binary,0.8,acc,local,latest,,2.1.4,2024+AC0-09+AC0-03T00:35:53,1519.3,1519.2,,,244696430,,0.8,0.761905,0.391463,0.880952
openml.org/t/10094,blogger,AutoWEKA,test,5,binary,0.8,acc,local,latest,,2.1.4,2024+AC0-09+AC0-03T01:04:06,1692.9,1692.9,,,244696431,,0.8,0.666667,0.362242,0.97619
openml.org/t/10094,blogger,AutoWEKA,test,6,binary,0.7,acc,local,latest,,2.1.4,2024+AC0-09+AC0-03T01:29:24,1517.8,1517.7,,,244696432,,0.7,0.595238,3.99467,0.619048
openml.org/t/10094,blogger,AutoWEKA,test,7,binary,0.6,acc,local,latest,,2.1.4,2024+AC0-09+AC0-03T01:55:29,1564.2,1564.2,,,244696433,,0.6,0.52381,0.643842,0.52381
openml.org/t/10094,blogger,AutoWEKA,test,8,binary,0.7,acc,local,latest,,2.1.4,2024+AC0-09+AC0-03T02:20:47,1517.6,1517.6,,,244696434,,0.7,0.666667,0.52314,0.854167
openml.org/t/10094,blogger,AutoWEKA,test,9,binary,1,acc,local,latest,,2.1.4,2024+AC0-09+AC0-03T02:46:04,1516.9,1516.9,,,244696435,,1,1,0.167316,1
