id,task,framework,constraint,fold,type,result,metric,mode,version,params,app+AF8-version,utc,duration,training+AF8-duration,predict+AF8-duration,models+AF8-count,seed,info,acc,auc,balacc,logloss
openml.org/t/2263,BNG+AF8-vehicle+AF8-,constantpredictor,test,3,multiclass,0.25755,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-09T17:17:13,3.2,0.3,0.0004,1,759768724,,0.25755,0.25,1.38568,
openml.org/t/2263,BNG+AF8-vehicle+AF8-,constantpredictor,test,4,multiclass,0.25755,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-09T17:17:36,23,0.4,0.0005,1,759768725,,0.25755,0.25,1.38568,
openml.org/t/2263,BNG+AF8-vehicle+AF8-,constantpredictor,test,5,multiclass,0.25755,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-09T17:17:40,3.3,0.4,0.0006,1,759768726,,0.25755,0.25,1.38568,
openml.org/t/2263,BNG+AF8-vehicle+AF8-,constantpredictor,test,6,multiclass,0.25754,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-09T17:18:00,19.8,0.6,0.0005,1,759768727,,0.25754,0.25,1.38569,
openml.org/t/2263,BNG+AF8-vehicle+AF8-,constantpredictor,test,7,multiclass,0.25754,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-09T17:18:05,4.6,0.3,0.0004,1,759768728,,0.25754,0.25,1.38569,
openml.org/t/2263,BNG+AF8-vehicle+AF8-,constantpredictor,test,8,multiclass,0.25754,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-09T17:18:09,3.4,0.3,0.0006,1,759768729,,0.25754,0.25,1.38569,
openml.org/t/2263,BNG+AF8-vehicle+AF8-,constantpredictor,test,9,multiclass,0.25754,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-09T17:18:13,3.6,0.3,0.0004,1,759768730,,0.25754,0.25,1.38569,
openml.org/t/2259,BNG+AF8-sonar+AF8-,constantpredictor,test,0,binary,0.53253,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:46:29,34.5,0.3,0.0004,1,1946475593,,0.53253,0.5,0.5,0.691029
openml.org/t/2259,BNG+AF8-sonar+AF8-,constantpredictor,test,1,binary,0.53253,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:47:20,51.1,0.3,0.0004,1,1946475594,,0.53253,0.5,0.5,0.691029
openml.org/t/2259,BNG+AF8-sonar+AF8-,constantpredictor,test,2,binary,0.53254,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:47:39,18.5,0.3,0.0004,1,1946475595,,0.53254,0.5,0.5,0.691028
openml.org/t/2259,BNG+AF8-sonar+AF8-,constantpredictor,test,3,binary,0.53254,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:48:24,45.2,0.3,0.0004,1,1946475596,,0.53254,0.5,0.5,0.691028
openml.org/t/2259,BNG+AF8-sonar+AF8-,constantpredictor,test,4,binary,0.53254,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:48:43,18.2,0.3,0.0004,1,1946475597,,0.53254,0.5,0.5,0.691028
openml.org/t/2259,BNG+AF8-sonar+AF8-,constantpredictor,test,5,binary,0.53254,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:49:31,48.3,0.3,0.0004,1,1946475598,,0.53254,0.5,0.5,0.691028
openml.org/t/2259,BNG+AF8-sonar+AF8-,constantpredictor,test,6,binary,0.53254,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:49:42,10.4,0.3,0.0004,1,1946475599,,0.53254,0.5,0.5,0.691028
openml.org/t/2259,BNG+AF8-sonar+AF8-,constantpredictor,test,7,binary,0.53254,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:50:15,32.7,0.3,0.0004,1,1946475600,,0.53254,0.5,0.5,0.691028
openml.org/t/2259,BNG+AF8-sonar+AF8-,constantpredictor,test,8,binary,0.53254,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:50:47,31.9,0.3,0.0004,1,1946475601,,0.53254,0.5,0.5,0.691028
openml.org/t/2259,BNG+AF8-sonar+AF8-,constantpredictor,test,9,binary,0.53254,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-06T21:51:13,25.6,0.3,0.0004,1,1946475602,,0.53254,0.5,0.5,0.691028
openml.org/t/156,BNG+AF8-segment+AF8-,constantpredictor,test,0,multiclass,0.14359,acc,local,1.2.2,,2.1.4,2024+AC0-04+AC0-09T16:40:49,2.6,0.3,0.0004,1,1249923746,,0.14359,0.142857,1.94591,
