id,task,framework,constraint,fold,type,result,metric,mode,version,params,app+AF8-version,utc,duration,training+AF8-duration,predict+AF8-duration,models+AF8-count,seed,info,acc,balacc,logloss,
openml.org/t/3708,house+AF8-8L,AutoWEKA,test,0,binary,0.883721,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T21:17:49,1052.1,1051.8,,,602837943,,0.883721,0.855412,0.843174,3.81276
openml.org/t/3708,house+AF8-8L,AutoWEKA,test,1,binary,0.882405,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T21:34:44,1015.6,1015.3,,,602837944,,0.882405,0.86109,0.845242,3.66271
openml.org/t/3708,house+AF8-8L,AutoWEKA,test,2,binary,0.893813,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T21:51:54,1029.6,1029.4,,,602837945,,0.893813,0.943117,0.858495,0.357862
openml.org/t/3708,house+AF8-8L,AutoWEKA,test,3,binary,0.90215,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T22:08:59,1024.6,1024.4,,,602837946,,0.90215,0.951138,0.873427,0.315843
openml.org/t/3708,house+AF8-8L,AutoWEKA,test,4,binary,0.901668,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T22:27:09,1090.3,1090.1,,,602837947,,0.901668,0.943048,0.864796,0.340745
openml.org/t/3708,house+AF8-8L,AutoWEKA,test,5,binary,0.884548,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T22:44:38,1048.3,1047.8,,,602837948,,0.884548,0.948001,0.848768,0.2807
openml.org/t/3708,house+AF8-8L,AutoWEKA,test,6,binary,0.888499,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T23:01:55,1037.8,1037.6,,,602837949,,0.888499,0.944691,0.857165,0.337522
openml.org/t/3708,house+AF8-8L,AutoWEKA,test,7,binary,0.887621,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T23:20:05,1089.1,1088.8,,,602837950,,0.887621,0.946948,0.85095,0.284564
openml.org/t/3708,house+AF8-8L,AutoWEKA,test,8,binary,0.881914,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T23:37:42,1057.1,1056.9,,,602837951,,0.881914,0.941548,0.845177,0.347659
openml.org/t/3708,house+AF8-8L,AutoWEKA,test,9,binary,0.88367,acc,local,latest,,2.1.4,2024+AC0-01+AC0-10T23:56:02,1099.7,1099.2,,,602837952,,0.88367,0.938638,0.844704,0.275683
openml.org/t/9948,heart+AC0-switzerland,AutoWEKA,test,0,multiclass,0.230769,acc,local,latest,,2.1.4,2024+AC0-01+AC0-02T18:53:14,1011.8,1011.8,,,1405435495,,,,,
openml.org/t/9948,heart+AC0-switzerland,AutoWEKA,test,1,multiclass,0.153846,acc,local,latest,,2.1.4,2024+AC0-01+AC0-02T19:08:34,920,920,,,1405435496,,,,,
openml.org/t/9948,heart+AC0-switzerland,AutoWEKA,test,2,multiclass,0.384615,acc,local,latest,,2.1.4,2024+AC0-01+AC0-02T19:25:44,1030,1029.9,,,1405435497,,,,,
openml.org/t/9948,heart+AC0-switzerland,AutoWEKA,test,3,multiclass,0.25,acc,local,latest,,2.1.4,2024+AC0-01+AC0-02T19:41:07,922.5,922.5,,,1405435498,,,,,
openml.org/t/9948,heart+AC0-switzerland,AutoWEKA,test,4,multiclass,0.333333,acc,local,latest,,2.1.4,2024+AC0-01+AC0-02T19:58:05,1017.9,1017.9,,,1405435499,,,,,
openml.org/t/9948,heart+AC0-switzerland,AutoWEKA,test,5,multiclass,0.5,acc,local,latest,,2.1.4,2024+AC0-01+AC0-02T20:13:24,919.1,919.1,,,1405435500,,,,,
openml.org/t/9948,heart+AC0-switzerland,AutoWEKA,test,6,multiclass,0.333333,acc,local,latest,,2.1.4,2024+AC0-01+AC0-02T20:30:40,1035.7,1035.7,,,1405435501,,,,,
openml.org/t/9948,heart+AC0-switzerland,AutoWEKA,test,7,multiclass,0.583333,acc,local,latest,,2.1.4,2024+AC0-01+AC0-02T20:47:31,1011.3,1011.2,,,1405435502,,,,,
openml.org/t/9948,heart+AC0-switzerland,AutoWEKA,test,8,multiclass,0.166667,acc,local,latest,,2.1.4,2024+AC0-01+AC0-02T21:03:34,962.3,962.3,,,1405435503,,,,,
openml.org/t/9948,heart+AC0-switzerland,AutoWEKA,test,9,multiclass,0.25,acc,local,latest,,2.1.4,2024+AC0-01+AC0-02T21:20:37,1022.9,1022.9,,,1405435504,,,,,
openml.org/t/52,heart+AC0-statlog,AutoWEKA,test,0,binary,0.740741,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T00:12:48,999.3,999.2,,,602837943,,0.740741,0.786111,0.733333,3.05893
openml.org/t/52,heart+AC0-statlog,AutoWEKA,test,1,binary,0.777778,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T00:29:57,1028.3,1028.3,,,602837944,,0.777778,0.905556,775,0.398266
openml.org/t/52,heart+AC0-statlog,AutoWEKA,test,2,binary,0.888889,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T00:46:26,988.9,988.9,,,602837945,,0.888889,0.944444,0.883333,0.268228
openml.org/t/52,heart+AC0-statlog,AutoWEKA,test,3,binary,0.740741,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T01:03:08,1001.7,1001.7,,,602837946,,0.740741,0.902778,0.741667,0.436328
openml.org/t/52,heart+AC0-statlog,AutoWEKA,test,4,binary,0.851852,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T01:19:59,1011.5,1011.4,,,602837947,,0.851852,0.955556,0.841667,0.330248
openml.org/t/52,heart+AC0-statlog,AutoWEKA,test,5,binary,0.777778,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T01:37:18,1039,1039,,,602837948,,0.777778,0.866667,0.758333,0.4611
openml.org/t/52,heart+AC0-statlog,AutoWEKA,test,6,binary,0.851852,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T01:54:06,1007.9,1007.9,,,602837949,,0.851852,0.919444,0.858333,0.405709
openml.org/t/52,heart+AC0-statlog,AutoWEKA,test,7,binary,0.62963,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T02:09:27,920.9,920.9,,,602837950,,0.62963,0.797222,0.633333,0.541326
openml.org/t/52,heart+AC0-statlog,AutoWEKA,test,8,binary,0.925926,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T02:25:51,984.1,984.1,,,602837951,,0.925926,0.966667,0.916667,0.364284
openml.org/t/52,heart+AC0-statlog,AutoWEKA,test,9,binary,0.740741,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T02:42:27,995.1,995.1,,,602837952,,0.740741,0.8,0.733333,0.745316
openml.org/t/9894,heart+AC0-h,AutoWEKA,test,0,multiclass,0.7,acc,local,latest,,2.1.4,2024+AC0-01+AC0-02T21:37:44,1021.7,1021.7,,,1405435495,,,,,
openml.org/t/9894,heart+AC0-h,AutoWEKA,test,1,multiclass,0.566667,acc,local,latest,,2.1.4,2024+AC0-01+AC0-02T21:54:24,999.9,999.9,,,1405435496,,,,,
openml.org/t/9894,heart+AC0-h,AutoWEKA,test,2,multiclass,0.6,acc,local,latest,,2.1.4,2024+AC0-01+AC0-02T22:09:55,930.5,930.5,,,1405435497,,,,,
openml.org/t/9894,heart+AC0-h,AutoWEKA,test,3,multiclass,0.566667,acc,local,latest,,2.1.4,2024+AC0-01+AC0-02T22:27:08,1033.1,1033.1,,,1405435498,,,,,
openml.org/t/9894,heart+AC0-h,AutoWEKA,test,4,multiclass,0.655172,acc,local,latest,,2.1.4,2024+AC0-01+AC0-02T22:43:37,988.6,988.6,,,1405435499,,,,,
openml.org/t/9894,heart+AC0-h,AutoWEKA,test,5,multiclass,0.655172,acc,local,latest,,2.1.4,2024+AC0-01+AC0-02T23:00:56,1038.7,1038.7,,,1405435500,,,,,
openml.org/t/9894,heart+AC0-h,AutoWEKA,test,6,multiclass,0.655172,acc,local,latest,,2.1.4,2024+AC0-01+AC0-02T23:16:19,923.6,923.6,,,1405435501,,,,,
openml.org/t/9894,heart+AC0-h,AutoWEKA,test,7,multiclass,0.689655,acc,local,latest,,2.1.4,2024+AC0-01+AC0-02T23:32:46,986.1,986,,,1405435502,,,,,
openml.org/t/9894,heart+AC0-h,AutoWEKA,test,8,multiclass,0.655172,acc,local,latest,,2.1.4,2024+AC0-01+AC0-02T23:49:28,1002.8,1002.8,,,1405435503,,,,,
openml.org/t/9894,heart+AC0-h,AutoWEKA,test,9,multiclass,0.689655,acc,local,latest,,2.1.4,2024+AC0-01+AC0-03T00:06:19,1010.9,1010.9,,,1405435504,,,,,
openml.org/t/3888,grub+AC0-damage,AutoWEKA,test,0,binary,0.625,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T02:58:21,947.4,947.4,,,602837943,,625,0.681818,0.563636,7.16161
openml.org/t/3888,grub+AC0-damage,AutoWEKA,test,1,binary,0.75,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T03:16:30,1089.4,1089.3,,,602837944,,0.75,0.654545,0.654545,2.73745
openml.org/t/3888,grub+AC0-damage,AutoWEKA,test,2,binary,0.6875,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T03:32:03,932.4,932.3,,,602837945,,0.6875,0.654545,0.554545,0.672936
openml.org/t/3888,grub+AC0-damage,AutoWEKA,test,3,binary,0.6875,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T03:47:31,928.6,928.6,,,602837946,,0.6875,0.672727,0.609091,0.773287
openml.org/t/3888,grub+AC0-damage,AutoWEKA,test,4,binary,0.625,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T04:04:29,1017.1,1017.1,,,602837947,,625,0.781818,0.509091,0.567862
openml.org/t/3888,grub+AC0-damage,AutoWEKA,test,5,binary,0.866667,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T04:20:12,943.6,943.5,,,602837948,,0.866667,0.954545,0.829545,0.241501
openml.org/t/3888,grub+AC0-damage,AutoWEKA,test,6,binary,0.666667,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T04:35:50,937.5,937.5,,,602837949,,0.666667,0.76,0.55,0.775811
openml.org/t/3888,grub+AC0-damage,AutoWEKA,test,7,binary,0.666667,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T04:51:52,961.8,961.8,,,602837950,,0.666667,0.73,0.6,5.1529
openml.org/t/3888,grub+AC0-damage,AutoWEKA,test,8,binary,0.933333,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T05:07:46,954.2,954.2,,,602837951,,0.933333,0.92,0.9,0.324245
openml.org/t/3888,grub+AC0-damage,AutoWEKA,test,9,binary,0.933333,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T05:23:20,933.5,933.5,,,602837952,,0.933333,0.87,0.9,0.337218
openml.org/t/3868,glass,AutoWEKA,test,0,binary,0.545455,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T12:50:56,1042.9,1042.8,,,1453293398,,0.545455,0.544643,0.535714,0.800975
openml.org/t/3868,glass,AutoWEKA,test,1,binary,0.909091,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T13:08:12,1036,1036,,,1453293399,,0.909091,0.839286,875,3.30209
openml.org/t/3868,glass,AutoWEKA,test,2,binary,0.954545,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T13:24:11,958.7,958.7,,,1453293400,,0.954545,0.982143,0.9375,0.277952
openml.org/t/3868,glass,AutoWEKA,test,3,binary,0.818182,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T13:40:57,1005.8,1005.8,,,1453293401,,0.818182,0.821429,0.75,0.464656
openml.org/t/3868,glass,AutoWEKA,test,4,binary,0.761905,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T13:56:14,917.3,917.2,,,1453293402,,0.761905,0.778846,0.711538,0.595222
openml.org/t/3868,glass,AutoWEKA,test,5,binary,0.904762,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T14:12:13,958.2,958.2,,,1453293403,,0.904762,0.971154,0.899038,0.320216
openml.org/t/3868,glass,AutoWEKA,test,6,binary,0.666667,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T14:28:00,947.3,947.3,,,1453293404,,0.666667,0.494898,0.571429,0.942543
openml.org/t/3868,glass,AutoWEKA,test,7,binary,0.904762,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T14:43:58,958,957.9,,,1453293405,,0.904762,0.897959,0.857143,0.39841
openml.org/t/3868,glass,AutoWEKA,test,8,binary,0.809524,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T14:59:27,928.5,928.4,,,1453293406,,0.809524,0.760204,0.785714,0.588724
openml.org/t/3868,glass,AutoWEKA,test,9,binary,0.857143,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T15:15:43,976.4,976.4,,,1453293407,,0.857143,0.897959,0.892857,0.379166
openml.org/t/3580,fruitfly,AutoWEKA,test,0,binary,0.538462,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T15:32:40,1010.3,1010.3,,,1453293398,,0.538462,625,0.4375,0.658097
openml.org/t/3580,fruitfly,AutoWEKA,test,1,binary,0.615385,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T15:48:50,970.1,970.1,,,1453293399,,0.615385,475,0.5,0.682952
openml.org/t/3580,fruitfly,AutoWEKA,test,2,binary,0.307692,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T16:06:00,1029.5,1029.5,,,1453293400,,0.307692,0.2875,0.2875,24.9533
openml.org/t/3580,fruitfly,AutoWEKA,test,3,binary,0.615385,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T16:22:26,985.9,985.9,,,1453293401,,0.615385,0.4875,0.5,0.669194
openml.org/t/3580,fruitfly,AutoWEKA,test,4,binary,0.615385,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T16:37:43,917.4,917.3,,,1453293402,,0.615385,0.55,0.5,0.666766
openml.org/t/3580,fruitfly,AutoWEKA,test,5,binary,0.666667,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T16:53:12,928.6,928.5,,,1453293403,,0.666667,0.4375,0.5,0.663189
openml.org/t/3580,fruitfly,AutoWEKA,test,6,binary,0.583333,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T17:09:56,1004.1,1004.1,,,1453293404,,0.583333,0.271429,0.5,0.733905
openml.org/t/3580,fruitfly,AutoWEKA,test,7,binary,0.75,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T17:26:25,989.3,989.3,,,1453293405,,0.75,0.7,0.7,9.01091
openml.org/t/3580,fruitfly,AutoWEKA,test,8,binary,0.583333,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T17:41:43,917.2,917.2,,,1453293406,,0.583333,0.642857,0.5,0.622443
openml.org/t/3580,fruitfly,AutoWEKA,test,9,binary,0.583333,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T17:57:50,967.2,967.2,,,1453293407,,0.583333,0.528571,0.5,0.676781
openml.org/t/3670,fri+AF8-c4+AF8-500+AF8-50,AutoWEKA,test,0,binary,0.92,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T18:15:21,1043.4,1043.3,,,1453293398,,0.92,0.949519,0.918269,0.888827
openml.org/t/3670,fri+AF8-c4+AF8-500+AF8-50,AutoWEKA,test,1,binary,0.92,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T18:31:48,987.7,987.6,,,1453293399,,0.92,0.953526,0.916667,1.67583
openml.org/t/3670,fri+AF8-c4+AF8-500+AF8-50,AutoWEKA,test,2,binary,0.88,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T18:49:08,1039.7,1039.6,,,1453293400,,0.88,0.947115,0.879808,0.295149
openml.org/t/3670,fri+AF8-c4+AF8-500+AF8-50,AutoWEKA,test,3,binary,0.8,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T19:07:04,1075.2,1075.1,,,1453293401,,0.8,0.879808,0.799679,0.399931
openml.org/t/3670,fri+AF8-c4+AF8-500+AF8-50,AutoWEKA,test,4,binary,0.94,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T19:24:36,1052.1,1052,,,1453293402,,0.94,0.970353,0.939103,0.243178
openml.org/t/3670,fri+AF8-c4+AF8-500+AF8-50,AutoWEKA,test,5,binary,0.82,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T19:41:31,1014.9,1014.8,,,1453293403,,0.82,0.9375,0.81891,0.302454
openml.org/t/3670,fri+AF8-c4+AF8-500+AF8-50,AutoWEKA,test,6,binary,0.86,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T19:58:42,1031.4,1031.4,,,1453293404,,0.86,0.933977,0.860709,0.961571
openml.org/t/3670,fri+AF8-c4+AF8-500+AF8-50,AutoWEKA,test,7,binary,0.94,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T20:16:26,1063.7,1063.6,,,1453293405,,0.94,0.966184,0.941224,0.246675
openml.org/t/3670,fri+AF8-c4+AF8-500+AF8-50,AutoWEKA,test,8,binary,0.88,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T20:33:20,1014,1013.9,,,1453293406,,0.88,0.975845,0.885668,0.277552
openml.org/t/3670,fri+AF8-c4+AF8-500+AF8-50,AutoWEKA,test,9,binary,0.82,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T20:49:06,945.6,945.6,,,1453293407,,0.82,0.81723,0.81723,1.12027
openml.org/t/3703,fri+AF8-c4+AF8-500+AF8-25,AutoWEKA,test,0,binary,0.88,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T21:04:50,937,936.9,,,1453293398,,0.88,0.971591,0.878247,0.218462
openml.org/t/3703,fri+AF8-c4+AF8-500+AF8-25,AutoWEKA,test,1,binary,0.78,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T21:21:55,1025.2,1025.2,,,1453293399,,0.78,0.853896,0.779221,1.13607
openml.org/t/3703,fri+AF8-c4+AF8-500+AF8-25,AutoWEKA,test,2,binary,0.94,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T21:38:14,978.3,978.3,,,1453293400,,0.94,0.936688,0.936688,2.16262
openml.org/t/3703,fri+AF8-c4+AF8-500+AF8-25,AutoWEKA,test,3,binary,0.88,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T21:54:32,978.5,978.4,,,1453293401,,0.88,0.946429,0.873377,0.281097
openml.org/t/3703,fri+AF8-c4+AF8-500+AF8-25,AutoWEKA,test,4,binary,0.9,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T22:10:59,986.5,986.4,,,1453293402,,0.9,0.963474,0.886364,1.13877
openml.org/t/3703,fri+AF8-c4+AF8-500+AF8-25,AutoWEKA,test,5,binary,0.92,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T22:26:59,959.9,959.8,,,1453293403,,0.92,0.974838,0.918831,0.888802
openml.org/t/3703,fri+AF8-c4+AF8-500+AF8-25,AutoWEKA,test,6,binary,0.82,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T22:44:09,1030.1,1029.2,,,1453293404,,0.82,0.928571,0.811987,0.374107
openml.org/t/3703,fri+AF8-c4+AF8-500+AF8-25,AutoWEKA,test,7,binary,0.88,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T23:00:39,988.6,988.5,,,1453293405,,0.88,0.934319,0.883415,0.339808
openml.org/t/3703,fri+AF8-c4+AF8-500+AF8-25,AutoWEKA,test,8,binary,0.8,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T23:17:11,992.6,992.6,,,1453293406,,0.8,0.874384,0.801314,0.484064
openml.org/t/3703,fri+AF8-c4+AF8-500+AF8-25,AutoWEKA,test,9,binary,0.9,acc,local,latest,,2.1.4,2024+AC0-01+AC0-11T23:33:48,996.5,996.4,,,1453293407,,0.9,0.960591,0.900657,0.872735
openml.org/t/3720,fri+AF8-c4+AF8-500+AF8-10,AutoWEKA,test,0,binary,0.92,acc,local,latest,,2.1.4,2024+AC0-01+AC0-04T22:59:46,936,935.2,,,849683168,,0.92,0.977273,0.923701,0.210988
openml.org/t/3720,fri+AF8-c4+AF8-500+AF8-10,AutoWEKA,test,1,binary,0.86,acc,local,latest,,2.1.4,2024+AC0-01+AC0-04T23:17:27,1060.9,1060,,,849683169,,0.86,0.969156,0.86039,0.242609
openml.org/t/3720,fri+AF8-c4+AF8-500+AF8-10,AutoWEKA,test,2,binary,0.9,acc,local,latest,,2.1.4,2024+AC0-01+AC0-04T23:33:01,933,933,,,849683170,,0.9,0.94237,0.900974,0.945564
openml.org/t/3720,fri+AF8-c4+AF8-500+AF8-10,AutoWEKA,test,3,binary,0.86,acc,local,latest,,2.1.4,2024+AC0-01+AC0-04T23:52:55,1194.2,1194.1,,,849683171,,0.86,0.944805,0.86039,0.436712
openml.org/t/3720,fri+AF8-c4+AF8-500+AF8-10,AutoWEKA,test,4,binary,0.88,acc,local,latest,,2.1.4,2024+AC0-01+AC0-05T00:08:17,921.5,921.4,,,849683172,,0.88,0.951299,0.878247,0.313428
openml.org/t/3720,fri+AF8-c4+AF8-500+AF8-10,AutoWEKA,test,5,binary,0.92,acc,local,latest,,2.1.4,2024+AC0-01+AC0-05T00:24:11,954.3,954.2,,,849683173,,0.92,0.969156,0.923701,0.219472
openml.org/t/3720,fri+AF8-c4+AF8-500+AF8-10,AutoWEKA,test,6,binary,0.86,acc,local,latest,,2.1.4,2024+AC0-01+AC0-05T00:39:44,932.6,932.5,,,849683174,,0.86,0.950081,0.857488,0.335942
openml.org/t/3720,fri+AF8-c4+AF8-500+AF8-10,AutoWEKA,test,7,binary,0.88,acc,local,latest,,2.1.4,2024+AC0-01+AC0-05T00:56:50,1026.1,1026.1,,,849683175,,0.88,0.959742,0.872786,0.2663
openml.org/t/3720,fri+AF8-c4+AF8-500+AF8-10,AutoWEKA,test,8,binary,0.98,acc,local,latest,,2.1.4,2024+AC0-01+AC0-05T01:12:31,940.6,940.6,,,849683176,,0.98,0.996779,0.978261,0.218186
openml.org/t/3720,fri+AF8-c4+AF8-500+AF8-10,AutoWEKA,test,9,binary,0.9,acc,local,latest,,2.1.4,2024+AC0-01+AC0-05T01:29:11,999.6,999.5,,,849683177,,0.9,0.952496,0.894525,0.288963
openml.org/t/3781,fri+AF8-c4+AF8-250+AF8-50,AutoWEKA,test,0,binary,0.84,acc,local,latest,,2.1.4,2024+AC0-01+AC0-05T01:45:16,964.5,964.5,,,849683168,,0.84,0.941558,0.827922,0.370524
openml.org/t/3781,fri+AF8-c4+AF8-250+AF8-50,AutoWEKA,test,1,binary,0.88,acc,local,latest,,2.1.4,2024+AC0-01+AC0-05T02:00:36,919.9,919.9,,,849683169,,0.88,0.873377,0.873377,1.67764
openml.org/t/3781,fri+AF8-c4+AF8-250+AF8-50,AutoWEKA,test,2,binary,0.88,acc,local,latest,,2.1.4,2024+AC0-01+AC0-05T02:15:57,921.2,921.2,,,849683170,,0.88,0.896104,0.883117,0.432808
openml.org/t/3781,fri+AF8-c4+AF8-250+AF8-50,AutoWEKA,test,3,binary,0.84,acc,local,latest,,2.1.4,2024+AC0-01+AC0-05T02:31:20,922.9,922.9,,,849683171,,0.84,0.944805,0.837662,0.357152
openml.org/t/3781,fri+AF8-c4+AF8-250+AF8-50,AutoWEKA,test,4,binary,0.72,acc,local,latest,,2.1.4,2024+AC0-01+AC0-05T02:46:40,920.1,920.1,,,849683172,,0.72,0.762987,0.720779,4.6362
openml.org/t/3781,fri+AF8-c4+AF8-250+AF8-50,AutoWEKA,test,5,binary,0.8,acc,local,latest,,2.1.4,2024+AC0-01+AC0-05T03:02:55,975,975,,,849683173,,0.8,0.801282,0.801282,4.54053
openml.org/t/3781,fri+AF8-c4+AF8-250+AF8-50,AutoWEKA,test,6,binary,0.84,acc,local,latest,,2.1.4,2024+AC0-01+AC0-05T03:18:25,929.1,929.1,,,849683174,,0.84,0.891026,0.836538,0.417582
openml.org/t/3781,fri+AF8-c4+AF8-250+AF8-50,AutoWEKA,test,7,binary,0.8,acc,local,latest,,2.1.4,2024+AC0-01+AC0-05T03:33:44,919.2,919.2,,,849683175,,0.8,0.846154,0.794872,1.80023
openml.org/t/3781,fri+AF8-c4+AF8-250+AF8-50,AutoWEKA,test,8,binary,0.8,acc,local,latest,,2.1.4,2024+AC0-01+AC0-05T03:49:07,923.1,923.1,,,849683176,,0.8,0.910256,0.798077,0.376733
openml.org/t/3781,fri+AF8-c4+AF8-250+AF8-50,AutoWEKA,test,9,binary,0.88,acc,local,latest,,2.1.4,2024+AC0-01+AC0-05T04:04:37,930,930,,,849683177,,0.88,0.910256,0.88141,1.68311
openml.org/t/3615,fri+AF8-c3+AF8-500+AF8-5,AutoWEKA,test,0,binary,0.86,acc,local,latest,,2.1.4,2024+AC0-01+AC0-05T04:20:19,941.2,941.1,,,849683168,,0.86,0.909823,0.854267,0.422838
openml.org/t/3615,fri+AF8-c3+AF8-500+AF8-5,AutoWEKA,test,1,binary,0.86,acc,local,latest,,2.1.4,2024+AC0-01+AC0-05T04:35:47,928.1,928,,,849683169,,0.86,0.924316,0.857488,0.976025
openml.org/t/3615,fri+AF8-c3+AF8-500+AF8-5,AutoWEKA,test,2,binary,0.86,acc,local,latest,,2.1.4,2024+AC0-01+AC0-05T04:51:16,929.3,929.1,,,849683170,,0.86,0.947665,0.851047,0.946848
openml.org/t/3615,fri+AF8-c3+AF8-500+AF8-5,AutoWEKA,test,3,binary,0.9,acc,local,latest,,2.1.4,2024+AC0-01+AC0-05T05:08:07,1010.3,1009.8,,,849683171,,0.9,0.916667,0.897436,2.28845
openml.org/t/3615,fri+AF8-c3+AF8-500+AF8-5,AutoWEKA,test,4,binary,0.98,acc,local,latest,,2.1.4,2024+AC0-01+AC0-05T05:23:37,930.4,930.2,,,849683172,,0.98,0.979167,0.979167,0.720873
openml.org/t/3615,fri+AF8-c3+AF8-500+AF8-5,AutoWEKA,test,5,binary,0.8,acc,local,latest,,2.1.4,2024+AC0-01+AC0-05T05:39:02,924.2,924.1,,,849683173,,0.8,0.918269,0.801282,0.713135
openml.org/t/3615,fri+AF8-c3+AF8-500+AF8-5,AutoWEKA,test,6,binary,0.88,acc,local,latest,,2.1.4,2024+AC0-01+AC0-05T05:54:23,921,920.7,,,849683174,,0.88,0.934295,0.876603,0.949367
openml.org/t/3615,fri+AF8-c3+AF8-500+AF8-5,AutoWEKA,test,7,binary,0.84,acc,local,latest,,2.1.4,2024+AC0-01+AC0-05T06:12:45,1102,1102,,,849683175,,0.84,0.967147,0.838141,0.336761
openml.org/t/3615,fri+AF8-c3+AF8-500+AF8-5,AutoWEKA,test,8,binary,0.88,acc,local,latest,,2.1.4,2024+AC0-01+AC0-05T06:32:39,1193.5,1193.5,,,849683176,,0.88,0.938301,0.879808,0.309816
openml.org/t/3615,fri+AF8-c3+AF8-500+AF8-5,AutoWEKA,test,9,binary,0.92,acc,local,latest,,2.1.4,2024+AC0-01+AC0-05T06:48:14,934.6,934.6,,,849683177,,0.92,0.988782,0.921474,0.138706
openml.org/t/3759,fri+AF8-c3+AF8-500+AF8-25,AutoWEKA,test,0,binary,0.86,acc,local,latest,,2.1.4,2024+AC0-01+AC0-05T07:04:19,964.9,964.8,,,849683168,,0.86,0.956169,0.850649,0.275849
openml.org/t/3759,fri+AF8-c3+AF8-500+AF8-25,AutoWEKA,test,1,binary,0.92,acc,local,latest,,2.1.4,2024+AC0-01+AC0-05T07:19:47,928.1,928,,,849683169,,0.92,0.969156,0.918831,0.222498
openml.org/t/3759,fri+AF8-c3+AF8-500+AF8-25,AutoWEKA,test,2,binary,0.88,acc,local,latest,,2.1.4,2024+AC0-01+AC0-05T07:35:14,926.7,926.6,,,849683170,,0.88,0.964286,0.887987,0.269534
